4.963,2.8471,0.0,0.0,1.0,0.0,2.0,50.0,0.0,2.0,3.0,-0.995,3.539,0.985,10.277,2.0,1.02,1.108,0.0,0.0,0.0,1.277,3.0,0.0,0.0,0.0,2.359,0.001,0.0,10.582,1.762,0.0,0.0,4.0,1.0,3.899,2.667,1.0,8.702,0.0,0.0,12.277,10.702,2.5077275931987026,2.3704306398891126,0.1411200080598672,1.0
4.543,2.7404,0.0,0.0,0.0,0.0,1.0,47.6,1.0,1.0,0.0,0.078,3.315,1.705,9.722,1.0,0.988,1.109,0.0,0.0,0.0,1.296,1.0,0.0,0.0,0.0,2.166,-0.008,0.0,10.53,2.905,0.0,0.0,0.0,0.0,3.611,2.394,0.0,8.295,0.0,0.0,10.722,9.295,2.372297705405346,2.2294766211734074,0.8414709848078965,0.0
5.004,3.5241,3.0,1.0,3.0,0.0,4.0,37.5,0.0,0.0,4.0,0.0,3.71,1.16,10.116,0.0,1.052,1.13,1.0,0.0,0.0,1.319,1.0,0.0,1.0,0.0,2.327,-0.008,0.0,0.0,1.268,0.0,4.0,3.0,3.0,4.102,2.682,2.0,9.166,0.0,3.0,10.116,9.166,2.3141183288077185,2.215500986086932,0.8414709848078965,0.0
4.914,2.2884,0.0,0.0,4.0,0.0,3.0,40.5,2.0,3.0,6.0,-0.173,3.986,1.426,10.632,3.0,1.003,1.128,0.0,0.0,0.0,1.232,2.0,0.0,0.0,0.0,2.328,0.0,0.0,12.142,4.181,0.0,2.0,7.0,3.0,3.733,2.462,2.0,8.913,0.0,0.0,13.632,11.913,2.6124199700869597,2.477630240817224,0.9092974268256817,0.0
4.732,3.1657,0.0,0.0,0.0,0.0,3.0,42.9,3.0,0.0,0.0,0.0,3.075,0.881,9.803,0.0,0.967,1.119,0.0,0.0,0.0,1.331,1.0,0.0,0.0,0.0,2.236,-0.023,0.0,0.0,0.95,0.0,0.0,0.0,0.0,3.69,1.889,0.0,8.082,0.0,0.0,9.803,8.082,2.282688461279589,2.089639366656282,0.8414709848078965,0.0
5.382,3.4093,0.0,0.0,0.0,2.0,2.0,44.4,2.0,0.0,0.0,0.0,3.648,1.197,10.84,0.0,1.139,1.229,0.0,0.0,2.0,1.046,1.0,0.0,0.0,0.0,2.381,0.001,0.0,0.0,2.219,0.0,0.0,0.0,0.0,3.809,4.417,0.0,8.673,0.0,6.0,10.84,8.673,2.3832429960115,2.1602147517023185,0.8414709848078965,0.0
4.842,2.4571,0.0,0.0,0.0,0.0,2.0,54.5,0.0,0.0,0.0,0.0,3.414,0.0,9.955,0.0,0.974,1.094,0.0,0.0,0.0,1.336,2.0,0.0,0.0,0.0,2.278,-0.002,0.0,0.0,2.113,0.0,0.0,0.0,0.0,3.711,1.944,0.0,8.428,0.0,0.0,9.955,8.428,2.2980749375161595,2.131559495941943,0.9092974268256817,1.0
5.221,2.7448,6.0,0.0,0.0,0.0,10.0,48.1,0.0,2.0,0.0,0.0,4.379,0.74,10.991,6.0,1.07,1.095,0.0,0.0,0.0,1.336,2.0,0.0,1.0,0.0,2.449,0.0,0.0,0.0,3.068,0.0,8.0,0.0,2.0,4.183,2.802,0.0,9.891,0.0,6.0,16.991,15.891,2.8326837921036216,2.765752911230499,0.9092974268256817,0.0
4.17,3.3271,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.116,2.767,0.971,8.597,0.0,1.027,1.183,1.0,0.0,0.0,1.193,0.0,0.0,0.0,0.0,1.848,0.419,0.0,0.0,1.542,0.0,0.0,1.0,5.0,3.849,3.167,3.0,8.14,0.0,0.0,8.597,8.14,2.151413305192307,2.096790180014449,0.0,0.0
4.653,1.8048,0.0,0.0,0.0,0.0,2.0,36.2,1.0,1.0,0.0,0.0,3.874,3.355,10.213,2.0,0.97,1.132,0.0,0.0,0.0,1.236,1.0,0.0,0.0,0.0,2.214,0.0,0.0,0.0,8.143,0.0,1.0,0.0,1.0,3.64,1.833,0.0,8.486,0.0,0.0,12.213,10.486,2.5025009581889512,2.350041034150341,0.8414709848078965,1.0
5.119,3.736,5.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,3.915,0.832,10.265,0.0,1.106,1.08,0.0,0.0,0.0,1.405,1.0,0.0,1.0,0.0,2.365,-0.008,0.0,0.0,0.952,0.0,5.0,0.0,0.0,4.27,2.808,0.0,9.517,0.0,5.0,10.265,9.517,2.328740050470897,2.2530796730902063,0.8414709848078965,0.0
4.77,3.031,0.0,0.0,0.0,0.0,2.0,45.0,2.0,1.0,0.0,0.125,3.217,1.185,9.882,2.0,0.987,1.114,0.0,0.0,0.0,1.294,1.0,0.0,0.0,0.0,2.236,0.014,0.0,10.757,1.74,0.0,0.0,0.0,0.0,3.695,2.4,0.0,8.251,0.0,0.0,11.882,10.251,2.4750246499335495,2.327375261801264,0.8414709848078965,1.0
4.461,3.5378,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,2.988,1.891,9.202,0.0,0.998,1.159,0.0,0.0,0.0,1.101,0.0,0.0,0.0,0.0,2.053,0.044,0.0,0.0,2.244,0.0,0.0,3.0,2.0,3.155,2.611,1.0,7.315,0.0,0.0,9.202,7.315,2.2194208517332767,1.9899270344720876,0.0,0.0
5.423,2.9683,4.0,0.0,2.0,0.0,8.0,35.3,0.0,6.0,4.0,0.0,4.386,1.016,11.356,12.0,1.07,1.119,0.0,0.0,0.0,1.262,2.0,0.0,1.0,0.0,2.477,0.0,0.0,45.487,3.03,0.0,6.0,4.0,6.0,4.751,3.308,2.0,10.384,0.0,2.0,23.356,22.384,3.150853910421291,3.108346417923125,0.9092974268256817,0.0
5.493,2.3368,0.0,0.0,0.0,1.0,0.0,38.5,2.0,0.0,0.0,1.531,3.145,0.853,10.592,0.0,0.964,1.128,0.0,0.0,0.0,1.288,3.0,0.0,0.0,0.0,2.53,-0.006,0.0,0.0,0.818,2.0,0.0,0.0,0.0,3.662,1.708,0.0,8.011,0.0,0.0,10.592,8.011,2.360098999194652,2.0808155972329794,0.1411200080598672,0.0
4.828,3.0766,0.0,0.0,0.0,0.0,2.0,45.5,1.0,0.0,0.0,0.0,3.188,1.261,9.749,0.0,0.968,1.113,0.0,0.0,0.0,1.31,1.0,0.0,0.0,0.0,2.247,0.013,0.0,0.0,1.436,0.0,0.0,0.0,0.0,3.665,1.983,0.0,8.107,0.0,0.0,9.749,8.107,2.2771647156471344,2.09272788600557,0.8414709848078965,0.0
5.218,4.3575,1.0,0.0,0.0,0.0,0.0,29.1,4.0,3.0,0.0,0.0,3.851,2.646,10.565,7.0,0.979,1.142,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.264,0.0,0.0,12.174,4.797,0.0,0.0,0.0,1.0,4.412,2.149,0.0,9.174,0.0,0.0,17.564999999999998,16.174,2.86590828571779,2.7834050146736304,0.0,0.0
5.998,1.8789,6.0,0.0,0.0,3.0,0.0,44.4,0.0,1.0,0.0,0.642,4.308,0.749,11.637,3.0,1.054,1.103,0.0,0.0,0.0,1.332,15.0,0.0,1.0,0.0,2.859,0.0,0.0,0.0,1.117,6.0,0.0,0.0,0.0,4.405,2.355,0.0,9.843,0.0,6.0,14.637,12.843,2.68355256950181,2.552798915830919,0.6502878401571168,0.0
3.732,2.4062,0.0,0.0,0.0,0.0,0.0,27.8,2.0,1.0,0.0,0.0,2.555,1.585,8.16,1.0,0.979,1.15,0.0,0.0,0.0,1.134,0.0,0.0,0.0,0.0,1.802,-0.205,0.0,0.0,2.488,0.0,0.0,0.0,1.0,2.874,2.333,0.0,6.649,0.0,0.0,9.16,7.649,2.214846178686039,2.034574920339729,0.0,1.0
3.919,2.6909,0.0,0.0,0.0,0.0,0.0,31.4,2.0,0.0,0.0,0.0,3.106,2.55,9.002,0.0,0.96,1.142,0.0,0.0,0.0,1.201,0.0,0.0,0.0,0.0,1.932,0.011,0.0,0.0,4.489,0.0,0.0,0.0,0.0,2.949,1.591,0.0,7.253,0.0,0.0,9.002,7.253,2.197446774870741,1.9814151763812753,0.0,1.0
4.499,2.8945,1.0,0.0,0.0,0.0,1.0,46.7,1.0,0.0,0.0,0.0,3.185,1.125,9.311,0.0,0.991,1.107,0.0,0.0,0.0,1.323,1.0,0.0,1.0,0.0,2.136,0.043,0.0,0.0,1.481,0.0,0.0,0.0,0.0,3.692,2.16,0.0,8.337,0.0,1.0,9.311,8.337,2.2311964969063927,2.120703439428476,0.8414709848078965,1.0
4.792,1.7397,6.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,2.068,4.217,0.548,10.477,0.0,0.99,1.106,0.0,0.0,0.0,1.364,2.0,0.0,0.0,0.0,2.242,0.0,0.0,0.0,5.633,0.0,0.0,4.0,0.0,4.476,1.85,2.0,9.806,0.0,0.0,10.477,9.806,2.349182378370828,2.2829944432290414,0.9092974268256817,0.0
4.562,4.1592,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,-0.713,2.978,0.918,9.184,0.0,1.082,1.175,0.0,0.0,0.0,1.152,0.0,0.0,0.0,0.0,2.0,-0.274,0.0,9.461,1.521,0.0,0.0,0.0,4.0,4.307,4.148,2.0,8.83,0.0,0.0,9.184,8.83,2.2174628395772107,2.178155014615869,0.0,1.0
4.872,3.4872,0.0,0.0,2.0,0.0,3.0,47.4,1.0,2.0,5.0,0.0,3.533,1.604,10.05,2.0,1.033,1.118,0.0,0.0,0.0,1.275,1.0,0.0,0.0,0.0,2.294,-0.002,0.0,19.925,2.223,0.0,2.0,4.0,0.0,3.783,2.923,2.0,8.667,0.0,0.0,12.05,10.667,2.489064659936664,2.3671548636433455,0.8414709848078965,0.0
4.562,3.0804,0.0,0.0,1.0,0.0,2.0,41.2,1.0,0.0,2.0,0.0,2.984,0.875,9.54,0.0,0.979,1.127,0.0,0.0,0.0,1.282,1.0,0.0,0.0,0.0,2.17,0.043,0.0,0.0,1.14,0.0,1.0,2.0,2.0,3.627,2.167,1.0,7.954,0.0,0.0,9.54,7.954,2.255493485460195,2.073674946785499,0.8414709848078965,0.0
4.971,3.0393,0.0,0.0,2.0,0.0,2.0,38.7,3.0,1.0,2.0,0.124,3.509,1.733,10.236,4.0,0.984,1.13,0.0,0.0,0.0,1.251,1.0,0.0,0.0,0.0,2.305,0.001,0.0,11.885,2.585,0.0,0.0,3.0,0.0,3.725,2.214,1.0,8.44,0.0,0.0,14.236,12.44,2.655773967647946,2.5209170873110334,0.8414709848078965,0.0
5.611,2.1018,0.0,0.0,0.0,1.0,4.0,45.0,0.0,2.0,0.0,0.0,3.889,0.548,10.936,4.0,0.987,1.114,0.0,0.0,0.0,1.259,3.0,0.0,0.0,0.0,2.488,0.0,0.0,0.0,2.321,0.0,2.0,0.0,2.0,3.787,2.171,0.0,8.859,0.0,0.0,14.936,12.859,2.7037744062394213,2.554043955288302,0.1411200080598672,0.0
5.2,3.1674,0.0,0.0,6.0,0.0,4.0,45.5,0.0,4.0,6.0,0.0,3.793,1.125,10.598,8.0,1.058,1.121,0.0,2.0,0.0,1.262,3.0,0.0,0.0,0.0,2.441,0.0,0.0,42.927,1.832,0.0,2.0,4.0,0.0,4.033,3.167,2.0,9.15,0.0,0.0,18.598,17.15,2.9230540480560054,2.8419981736119486,0.1411200080598672,0.0
5.35,2.9783,1.0,0.0,2.0,0.0,5.0,40.0,0.0,4.0,2.0,0.0,3.843,1.024,10.837,9.0,1.041,1.117,0.0,0.0,0.0,1.251,3.0,0.0,0.0,0.0,2.443,0.0,0.0,21.831,1.871,0.0,3.0,2.0,4.0,4.738,3.078,1.0,9.706,0.0,0.0,19.837,18.706,2.9875488807459716,2.9288443280123593,0.1411200080598672,0.0
3.879,2.9588,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,4.0,0.0,3.091,2.281,8.743,0.0,0.998,1.152,0.0,0.0,0.0,1.251,0.0,0.0,0.0,0.0,1.902,0.047,0.0,0.0,3.685,0.0,0.0,4.0,1.0,3.271,2.833,3.0,7.905,0.0,0.0,8.743,7.905,2.168253380198754,2.0674954706614352,0.0,0.0
4.849,3.0066,0.0,0.0,1.0,0.0,2.0,39.3,2.0,1.0,2.0,0.0,3.442,1.546,10.067,2.0,0.986,1.129,0.0,0.0,0.0,1.246,1.0,0.0,0.0,0.0,2.278,-0.002,0.0,10.413,2.303,0.0,1.0,4.0,0.0,3.682,2.256,1.0,8.33,0.0,0.0,12.067,10.33,2.490474454091464,2.3350522831315472,0.8414709848078965,0.0
4.895,3.54,2.0,0.0,1.0,0.0,3.0,42.9,0.0,2.0,2.0,0.0,3.647,1.16,10.099,4.0,1.084,1.117,0.0,1.0,0.0,1.296,1.0,0.0,1.0,0.0,2.292,-0.008,0.0,20.337,1.696,0.0,3.0,2.0,0.0,4.073,3.202,1.0,9.118,0.0,2.0,14.099,13.118,2.646103872883224,2.5739853328715436,0.8414709848078965,0.0
6.242,9.1775,0.0,0.0,3.0,12.0,0.0,30.0,3.0,0.0,3.0,0.0,4.727,1.637,12.421,0.0,1.311,1.377,0.0,0.0,3.0,0.883,0.0,0.0,0.0,0.0,2.694,0.0,0.0,0.0,2.922,0.0,0.0,3.0,0.0,3.991,5.825,1.0,9.745,0.0,27.0,12.421,9.745,2.5193885885620566,2.276754332959524,0.0,0.0
4.644,3.9848,0.0,0.0,0.0,0.0,0.0,36.8,1.0,2.0,0.0,0.048,3.09,1.837,9.467,6.0,1.004,1.131,0.0,0.0,0.0,1.223,0.0,0.0,0.0,0.0,2.084,0.048,0.0,10.532,2.732,0.0,0.0,0.0,0.0,3.529,2.815,0.0,7.958,0.0,0.0,15.467,13.958,2.738708722056003,2.63605282059496,0.0,1.0
4.807,3.3502,2.0,0.0,1.0,0.0,3.0,42.9,0.0,0.0,2.0,0.0,3.453,0.881,9.833,0.0,1.029,1.117,0.0,0.0,0.0,1.332,1.0,0.0,1.0,0.0,2.246,-0.025,0.0,0.0,1.06,0.0,3.0,2.0,2.0,4.007,2.58,1.0,8.863,0.0,2.0,9.833,8.863,2.285744075798019,2.1818853077562608,0.8414709848078965,0.0
4.347,3.1269,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,-0.076,3.809,3.309,9.933,3.0,0.975,1.138,0.0,0.0,0.0,1.202,0.0,0.0,0.0,0.0,2.019,0.0,0.0,10.914,8.395,0.0,0.0,0.0,0.0,3.358,1.96,0.0,8.298,0.0,0.0,12.933,11.298,2.5597821844331072,2.42462571890307,0.0,1.0
4.825,2.4725,0.0,0.0,0.0,0.0,0.0,33.3,0.0,2.0,0.0,0.0,3.15,1.185,9.902,4.0,0.993,1.139,0.0,0.0,0.0,1.177,1.0,0.0,0.0,0.0,2.263,0.013,0.0,0.0,1.476,1.0,0.0,0.0,2.0,3.367,2.55,0.0,7.747,0.0,0.0,13.902,11.747,2.632032714678294,2.4635978888417487,0.8414709848078965,0.0
4.732,3.3162,1.0,0.0,0.0,0.0,2.0,46.2,0.0,1.0,0.0,0.0,3.214,0.875,9.579,2.0,1.023,1.108,0.0,0.0,0.0,1.296,1.0,0.0,1.0,0.0,2.194,0.046,0.0,0.0,0.854,0.0,2.0,0.0,1.0,3.907,2.681,0.0,8.476,0.0,1.0,11.579,10.476,2.449193112630136,2.3490869266454655,0.8414709848078965,0.0
4.607,2.9443,0.0,0.0,0.0,0.0,2.0,42.1,1.0,1.0,0.0,0.0,3.093,1.187,9.631,2.0,0.987,1.12,0.0,0.0,0.0,1.242,1.0,0.0,0.0,0.0,2.194,-0.024,0.0,0.0,1.544,0.0,1.0,0.0,1.0,3.635,2.315,0.0,8.009,0.0,0.0,11.631,10.009,2.4536739473569016,2.303484688236882,0.8414709848078965,1.0
4.446,3.6985,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,-0.796,3.192,1.922,9.523,6.0,1.036,1.146,0.0,0.0,0.0,1.116,0.0,0.0,0.0,0.0,2.061,-0.028,0.0,20.804,3.132,0.0,0.0,0.0,0.0,3.431,3.133,0.0,8.008,0.0,0.0,15.523,14.008,2.742322795044306,2.6396285949835505,0.0,1.0
5.385,3.7456,2.0,0.0,2.0,0.0,4.0,33.3,1.0,3.0,2.0,0.0,3.745,1.084,10.644,6.0,1.048,1.126,0.0,0.0,0.0,1.258,1.0,0.0,1.0,0.0,2.396,-0.002,0.0,21.468,1.693,0.0,3.0,2.0,3.0,4.742,3.207,1.0,9.697,0.0,1.0,16.644,15.697,2.8120497911206948,2.75346961129307,0.8414709848078965,0.0
5.039,2.6275,0.0,0.0,0.0,0.0,3.0,50.0,0.0,2.0,0.0,-0.79,3.589,1.217,10.309,2.0,1.003,1.104,0.0,0.0,0.0,1.29,3.0,0.0,0.0,0.0,2.376,-0.001,0.0,10.612,2.131,0.0,0.0,0.0,1.0,3.879,2.512,0.0,8.701,0.0,0.0,12.309,10.701,2.5103307021281585,2.370337195044864,0.1411200080598672,0.0
4.928,2.4843,0.0,0.0,0.0,0.0,0.0,34.2,1.0,3.0,0.0,0.171,3.606,2.125,10.295,6.0,0.992,1.137,0.0,0.0,0.0,1.199,1.0,0.0,0.0,0.0,2.36,0.0,0.0,22.913,3.3,2.0,0.0,0.0,0.0,3.538,2.375,0.0,8.342,0.0,0.0,16.295,14.342,2.790858312289525,2.6631922954603833,0.8414709848078965,1.0
5.065,3.2439,0.0,0.0,2.0,0.0,2.0,40.6,3.0,1.0,4.0,0.036,3.587,1.938,10.289,3.0,0.984,1.126,0.0,0.0,0.0,1.276,1.0,0.0,0.0,0.0,2.337,-0.001,0.0,11.766,2.563,0.0,1.0,4.0,0.0,3.728,2.233,1.0,8.541,0.0,0.0,13.289,11.541,2.5869366253493706,2.445905912438268,0.8414709848078965,0.0
5.418,3.1768,10.0,0.0,0.0,0.0,12.0,54.5,0.0,0.0,0.0,0.0,4.608,0.72,11.151,0.0,1.121,1.069,0.0,0.0,0.0,1.413,2.0,0.0,1.0,0.0,2.532,0.0,0.0,0.0,2.359,0.0,10.0,0.0,0.0,4.361,2.778,0.0,10.237,0.0,10.0,11.151,10.237,2.4115291799832246,2.326008607937634,0.9092974268256817,0.0
5.389,2.7726,1.0,0.0,3.0,0.0,2.0,41.7,0.0,3.0,3.0,0.144,3.772,1.506,10.698,9.0,1.029,1.113,0.0,0.0,0.0,1.278,3.0,0.0,0.0,0.0,2.504,0.0,0.0,23.066,2.22,0.0,1.0,2.0,0.0,4.757,2.728,1.0,9.614,0.0,0.0,19.698,18.614,2.9805171077475103,2.9239139857635186,0.1411200080598672,0.0
4.883,2.8874,0.0,0.0,2.0,0.0,3.0,40.0,3.0,2.0,4.0,-0.383,3.607,1.831,10.332,3.0,0.998,1.127,0.0,0.0,0.0,1.264,1.0,0.0,0.0,0.0,2.297,-0.001,0.0,22.051,3.288,0.0,1.0,3.0,1.0,3.726,2.556,1.0,8.63,0.0,0.0,13.332,11.63,2.5901671604454934,2.453587966530573,0.8414709848078965,0.0
5.026,2.9255,0.0,0.0,0.0,0.0,3.0,50.0,0.0,1.0,0.0,0.0,3.425,0.896,10.138,3.0,0.988,1.104,0.0,0.0,0.0,1.315,3.0,0.0,0.0,0.0,2.365,-0.002,0.0,0.0,1.339,0.0,1.0,0.0,0.0,3.88,2.042,0.0,8.525,0.0,0.0,13.138,11.525,2.5755087944702812,2.4445185888827123,0.1411200080598672,0.0
4.947,2.9807,0.0,0.0,0.0,0.0,2.0,40.0,2.0,1.0,0.0,0.0,3.266,1.455,9.974,3.0,0.981,1.125,0.0,0.0,0.0,1.253,1.0,0.0,0.0,0.0,2.282,-0.007,0.0,0.0,1.887,0.0,1.0,0.0,1.0,3.683,2.197,0.0,8.152,0.0,0.0,12.974,11.152,2.5629473547908637,2.411618854018168,0.8414709848078965,0.0
5.512,2.2581,0.0,0.0,0.0,1.0,4.0,40.4,4.0,4.0,0.0,0.0,4.013,1.555,10.927,4.0,0.998,1.124,0.0,0.0,0.0,1.227,2.0,0.0,0.0,0.0,2.426,0.0,0.0,0.0,4.054,0.0,2.0,0.0,2.0,3.787,2.301,0.0,8.93,0.0,0.0,14.927,12.93,2.7031716536511023,2.559550192783766,0.9092974268256817,0.0
4.799,3.2436,1.0,0.0,4.0,0.0,0.0,28.0,2.0,0.0,11.0,0.0,3.579,1.604,10.026,0.0,1.015,1.164,0.0,0.0,0.0,1.211,1.0,0.0,1.0,0.0,2.283,-0.002,0.0,0.0,2.211,0.0,0.0,2.0,2.0,3.949,2.316,5.0,8.723,0.0,1.0,10.026,8.723,2.3051817188413115,2.1659632154510815,0.8414709848078965,0.0
5.414,2.419,1.0,2.0,11.0,1.0,7.0,42.5,4.0,1.0,12.0,0.0,4.094,0.917,11.157,3.0,1.001,1.124,0.0,0.0,0.0,1.303,4.0,0.0,1.0,1.0,2.489,0.0,0.0,0.0,2.907,0.0,3.0,10.0,1.0,4.065,2.229,3.0,9.38,0.0,1.0,14.157,12.38,2.65020920141236,2.51608226725645,-0.7568024953079282,0.0
5.392,2.6779,2.0,0.0,2.0,0.0,6.0,36.8,0.0,6.0,4.0,0.0,4.264,1.018,11.255,12.0,1.043,1.121,0.0,0.0,0.0,1.244,2.0,0.0,0.0,0.0,2.416,0.0,0.0,45.607,4.149,0.0,4.0,4.0,6.0,4.747,3.16,2.0,10.25,0.0,0.0,23.255000000000003,22.25,3.1465201626760604,3.102342008612249,0.9092974268256817,0.0
4.875,2.757,0.0,0.0,0.0,0.0,0.0,35.3,1.0,3.0,0.0,-0.444,3.12,1.233,9.856,6.0,1.03,1.135,0.0,0.0,0.0,1.19,1.0,0.0,0.0,0.0,2.288,-0.026,0.0,21.128,1.585,1.0,0.0,0.0,0.0,3.588,3.019,0.0,8.043,0.0,0.0,15.856,14.043,2.763547977587632,2.642124050986043,0.8414709848078965,1.0
4.214,2.8141,0.0,0.0,0.0,0.0,0.0,33.3,2.0,0.0,0.0,0.0,2.582,1.459,8.755,0.0,0.961,1.138,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.902,-0.197,0.0,0.0,2.052,0.0,0.0,0.0,0.0,3.09,1.972,0.0,7.038,0.0,0.0,8.755,7.038,2.1696249657378153,1.9513240388993933,0.0,0.0
5.87,2.7059,5.0,0.0,0.0,2.0,4.0,48.3,1.0,1.0,0.0,0.0,4.278,0.953,11.16,4.0,1.039,1.098,0.0,0.0,1.0,1.34,2.0,0.0,1.0,0.0,2.52,0.0,0.0,0.0,2.321,0.0,2.0,0.0,1.0,4.28,2.586,0.0,9.741,0.0,5.0,15.16,13.741,2.7186603802142257,2.620384064349637,0.9092974268256817,0.0
4.629,3.9373,0.0,0.0,0.0,0.0,0.0,31.3,0.0,1.0,1.0,-0.056,2.83,1.379,9.312,3.0,0.998,1.148,0.0,0.0,0.0,1.211,0.0,0.0,0.0,0.0,2.053,0.143,0.0,10.319,1.776,0.0,0.0,1.0,0.0,3.475,2.81,1.0,7.673,0.0,0.0,12.312,10.673,2.510574396536578,2.3677171879318277,0.0,0.0
4.414,3.4137,0.0,0.0,0.0,0.0,0.0,33.3,2.0,2.0,0.0,-0.125,2.847,1.379,9.222,2.0,1.013,1.139,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,2.0,0.144,0.0,20.067,2.133,0.0,0.0,0.0,0.0,3.426,3.262,0.0,7.758,0.0,0.0,11.222,9.758,2.41787613732878,2.2780874613936453,0.0,1.0
5.35,2.0188,4.0,0.0,0.0,0.0,12.0,53.3,0.0,7.0,0.0,-5.135,4.7,0.899,11.524,18.0,1.062,1.092,0.0,0.0,0.0,1.297,6.0,0.0,1.0,0.0,2.522,0.0,0.0,49.639,5.027,0.0,4.0,0.0,2.0,4.18,2.932,0.0,10.094,2.0,4.0,29.524,28.094,3.385203491907806,3.335556030408718,-0.27941549819892586,0.0
4.898,3.1976,0.0,0.0,0.0,0.0,3.0,40.7,0.0,2.0,0.0,0.0,3.451,1.546,10.067,4.0,0.994,1.123,0.0,0.0,0.0,1.248,1.0,0.0,0.0,0.0,2.305,-0.002,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.729,2.192,0.0,8.364,0.0,0.0,14.067,12.364,2.6438316287755588,2.51478902426987,0.8414709848078965,1.0
4.922,3.5441,0.0,0.0,5.0,0.0,3.0,41.2,0.0,2.0,7.0,0.0,3.486,1.258,10.152,4.0,1.05,1.137,0.0,1.0,0.0,1.254,1.0,0.0,0.0,0.0,2.309,0.005,0.0,20.471,1.768,0.0,2.0,5.0,2.0,3.88,3.292,3.0,8.746,0.0,0.0,14.152,12.746,2.649855956857484,2.545217496892102,0.8414709848078965,0.0
4.0,2.3699,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,2.273,1.0,8.482,0.0,0.998,1.146,0.0,0.0,0.0,1.09,1.0,0.0,0.0,0.0,2.17,0.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.302,2.083,0.0,7.174,0.0,0.0,8.482,7.174,2.1379462710523987,1.9704633791100907,0.8414709848078965,1.0
3.802,2.8425,0.0,0.0,0.0,0.0,0.0,31.6,2.0,1.0,0.0,0.0,2.746,1.95,8.394,1.0,0.98,1.142,0.0,0.0,0.0,1.169,0.0,0.0,0.0,0.0,1.848,0.129,0.0,0.0,2.885,0.0,0.0,0.0,1.0,3.104,2.357,0.0,7.119,0.0,0.0,9.394,8.119,2.240071187604803,2.0942069938803094,0.0,1.0
4.414,3.201,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,3.0,0.0,2.883,0.802,9.183,0.0,0.998,1.141,0.0,0.0,0.0,1.252,1.0,0.0,0.0,0.0,2.101,-0.081,0.0,0.0,0.975,0.0,1.0,4.0,2.0,3.579,2.381,2.0,7.834,0.0,0.0,9.183,7.834,2.217353948631385,2.0584732352436395,0.8414709848078965,0.0
4.829,2.9046,1.0,0.0,1.0,0.0,2.0,39.3,2.0,3.0,2.0,-0.664,3.786,1.875,10.281,6.0,1.025,1.127,0.0,0.0,0.0,1.227,1.0,0.0,0.0,0.0,2.284,0.0,0.0,22.271,3.31,0.0,1.0,3.0,1.0,3.74,2.736,1.0,8.888,1.0,1.0,16.281,14.888,2.789998783749377,2.7005555193399498,0.8414709848078965,1.0
3.978,2.9644,0.0,0.0,1.0,0.0,0.0,32.8,1.0,1.0,1.0,0.0,3.799,3.44,9.762,1.0,0.971,1.141,0.0,0.0,0.0,1.207,0.0,0.0,0.0,0.0,1.98,0.0,0.0,9.874,8.527,0.0,0.0,1.0,0.0,3.359,1.905,1.0,8.252,0.0,0.0,10.762,9.252,2.376021411067228,2.2248397443691927,0.0,0.0
5.439,2.3629,2.0,0.0,2.0,0.0,0.0,23.5,0.0,11.0,7.0,-0.945,4.381,1.871,11.509,12.0,1.055,1.155,0.0,0.0,0.0,1.154,2.0,0.0,0.0,0.0,2.466,0.0,0.0,35.388,5.533,0.0,0.0,4.0,5.0,4.61,3.182,4.0,9.993,0.0,0.0,23.509,21.993000000000002,3.157383326555885,3.0907242209095593,0.9092974268256817,1.0
4.562,3.3225,0.0,0.0,0.0,0.0,0.0,31.3,3.0,1.0,0.0,0.259,2.634,0.918,9.184,2.0,0.984,1.143,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0.0,2.0,-0.218,0.0,10.144,1.521,0.0,0.0,0.0,0.0,3.375,2.667,0.0,7.403,0.0,0.0,11.184,9.402999999999999,2.414484185491454,2.2410287872949395,0.0,1.0
4.828,3.1972,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,3.219,1.261,9.749,0.0,0.971,1.104,0.0,0.0,0.0,1.335,1.0,0.0,0.0,0.0,2.247,0.013,0.0,0.0,1.436,0.0,0.0,0.0,0.0,3.687,2.133,0.0,8.189,0.0,0.0,9.749,8.189,2.2771647156471344,2.1027917902880513,0.8414709848078965,0.0
